type,size,ocall,noenc,fullenc,baseline,
read,4,8066.000000,6814.000000,7038.000000,427.000000,
read,4,8086.000000,6591.000000,6692.000000,427.000000,
read,4,8104.000000,6839.000000,6823.000000,441.000000,
read,4,8053.000000,6473.000000,7108.000000,459.000000,
read,4,8086.000000,6368.000000,6686.000000,443.000000,
read,4,8096.000000,6577.000000,6493.000000,455.000000,
read,4,8062.000000,6735.000000,6778.000000,426.000000,
read,4,8058.000000,6289.000000,6454.000000,461.000000,
read,4,8069.000000,6332.000000,6589.000000,441.000000,
read,4,8071.000000,6379.000000,6627.000000,418.000000,
read,4,8082.000000,6580.000000,6540.000000,450.000000,
read,4,8047.000000,6491.000000,6530.000000,458.000000,
read,4,8058.000000,6299.000000,6514.000000,436.000000,
read,4,8081.000000,6417.000000,6480.000000,455.000000,
read,4,8089.000000,6776.000000,6766.000000,418.000000,
read,4,8070.000000,6418.000000,6487.000000,458.000000,
read,4,8056.000000,6567.000000,18915.000000,468.000000,
read,4,8091.000000,6458.000000,7376.000000,446.000000,
read,4,8076.000000,6246.000000,7167.000000,475.000000,
read,4,8066.000000,6647.000000,21736.000000,435.000000,
read,4,8110.000000,6817.000000,8549.000000,430.000000,
read,4,8115.000000,6395.000000,9093.000000,450.000000,
read,4,8081.000000,6592.000000,6516.000000,445.000000,
read,4,8078.000000,6566.000000,6588.000000,445.000000,
read,4,8108.000000,6550.000000,6527.000000,425.000000,
read,4,8084.000000,6468.000000,6481.000000,445.000000,
read,4,8095.000000,6355.000000,6781.000000,446.000000,
read,4,8101.000000,6359.000000,6491.000000,433.000000,
read,4,8091.000000,6361.000000,6555.000000,448.000000,
read,4,8077.000000,6531.000000,6543.000000,411.000000,
read,4,8092.000000,6342.000000,6670.000000,452.000000,
read,4,8065.000000,6374.000000,8006.000000,434.000000,
read,4,8110.000000,6360.000000,6661.000000,437.000000,
read,4,8094.000000,6627.000000,6672.000000,453.000000,
read,4,8068.000000,6360.000000,6829.000000,454.000000,
read,4,8070.000000,6343.000000,6938.000000,424.000000,
read,4,8100.000000,6350.000000,6707.000000,429.000000,
read,4,8077.000000,6608.000000,6481.000000,435.000000,
read,4,8075.000000,6616.000000,6659.000000,453.000000,
read,4,8060.000000,6675.000000,6658.000000,453.000000,
read,4,8081.000000,6465.000000,6618.000000,424.000000,
read,4,8071.000000,6279.000000,6531.000000,439.000000,
read,4,8055.000000,6549.000000,6507.000000,437.000000,
read,4,8064.000000,6348.000000,6524.000000,441.000000,
read,4,8098.000000,6432.000000,6696.000000,455.000000,
read,4,8093.000000,6403.000000,6937.000000,464.000000,
read,4,8045.000000,6333.000000,6552.000000,426.000000,
read,4,8088.000000,6599.000000,6554.000000,444.000000,
read,4,8099.000000,6851.000000,6671.000000,423.000000,
read,4,8104.000000,6586.000000,6979.000000,458.000000,
read,4,8048.000000,6388.000000,6547.000000,458.000000,
read,4,8084.000000,6322.000000,6472.000000,428.000000,
read,4,8097.000000,6354.000000,6511.000000,463.000000,
read,4,8107.000000,6483.000000,6816.000000,444.000000,
read,4,8037.000000,6576.000000,6626.000000,439.000000,
read,4,8112.000000,6337.000000,6505.000000,459.000000,
read,4,8075.000000,6407.000000,6624.000000,437.000000,
read,4,8097.000000,6451.000000,6528.000000,468.000000,
read,4,8066.000000,6339.000000,6676.000000,426.000000,
read,4,8095.000000,6332.000000,7062.000000,473.000000,
read,4,8114.000000,6786.000000,6430.000000,462.000000,
read,4,8067.000000,6831.000000,6508.000000,431.000000,
read,4,8056.000000,6795.000000,7146.000000,448.000000,
read,4,8084.000000,6677.000000,6761.000000,452.000000,
read,4,8091.000000,6462.000000,6681.000000,438.000000,
read,4,8069.000000,6356.000000,6488.000000,460.000000,
read,4,8041.000000,6394.000000,6548.000000,457.000000,
read,4,8098.000000,6417.000000,6799.000000,418.000000,
read,4,8078.000000,6505.000000,6716.000000,444.000000,
read,4,8077.000000,6430.000000,6768.000000,436.000000,
read,4,8086.000000,6466.000000,6661.000000,463.000000,
read,4,8078.000000,6396.000000,6600.000000,446.000000,
read,4,8090.000000,6568.000000,6817.000000,429.000000,
read,4,8054.000000,6350.000000,7191.000000,430.000000,
read,4,8069.000000,6386.000000,6860.000000,433.000000,
read,4,8106.000000,6487.000000,6662.000000,417.000000,
read,4,8078.000000,6458.000000,6547.000000,471.000000,
read,4,8059.000000,6682.000000,6542.000000,456.000000,
read,4,8046.000000,6636.000000,6785.000000,425.000000,
read,4,8074.000000,6376.000000,6678.000000,447.000000,
read,4,8118.000000,6546.000000,6826.000000,411.000000,
read,4,8076.000000,6815.000000,7036.000000,452.000000,
read,4,8060.000000,6559.000000,6523.000000,462.000000,
read,4,8072.000000,6722.000000,6653.000000,428.000000,
read,4,8100.000000,6652.000000,6509.000000,457.000000,
read,4,8238.000000,6906.000000,7281.000000,436.000000,
read,4,8071.000000,6300.000000,6642.000000,419.000000,
read,4,8107.000000,6585.000000,7177.000000,482.000000,
read,4,8086.000000,6643.000000,6536.000000,473.000000,
read,4,8068.000000,6482.000000,6513.000000,431.000000,
read,4,8092.000000,6387.000000,6856.000000,426.000000,
read,4,8059.000000,6384.000000,6693.000000,456.000000,
read,4,8089.000000,6650.000000,6781.000000,452.000000,
read,4,8061.000000,6761.000000,7348.000000,443.000000,
read,4,8080.000000,6456.000000,6570.000000,455.000000,
read,4,8100.000000,6577.000000,6628.000000,416.000000,
read,4,8103.000000,6314.000000,6530.000000,461.000000,
read,4,8056.000000,6431.000000,6492.000000,454.000000,
read,4,8083.000000,6467.000000,6670.000000,453.000000,
read,4,8113.000000,6392.000000,6688.000000,446.000000,
read,4,8049.000000,6741.000000,6502.000000,454.000000,
read,4,8040.000000,6551.000000,7176.000000,425.000000,
read,4,8071.000000,6638.000000,6556.000000,463.000000,
read,4,8104.000000,6778.000000,6672.000000,449.000000,
read,4,8090.000000,6412.000000,6519.000000,445.000000,
read,4,8072.000000,6648.000000,6772.000000,450.000000,
read,4,8066.000000,6883.000000,6526.000000,447.000000,
read,4,8060.000000,6619.000000,6544.000000,447.000000,
read,4,8072.000000,6435.000000,6672.000000,455.000000,
read,4,8047.000000,6747.000000,6537.000000,430.000000,
read,4,8086.000000,6472.000000,6529.000000,447.000000,
read,4,8081.000000,6282.000000,6625.000000,427.000000,
read,4,8041.000000,6594.000000,6604.000000,460.000000,
read,4,8102.000000,6273.000000,6487.000000,458.000000,
read,4,8115.000000,6658.000000,6520.000000,424.000000,
read,4,8101.000000,6428.000000,7212.000000,433.000000,
read,4,8092.000000,6631.000000,6534.000000,421.000000,
read,4,8101.000000,6631.000000,7039.000000,474.000000,
read,4,8078.000000,6504.000000,7033.000000,446.000000,
read,4,8081.000000,6459.000000,6523.000000,430.000000,
read,4,8043.000000,6754.000000,6521.000000,474.000000,
read,4,8069.000000,6357.000000,6706.000000,459.000000,
read,4,8089.000000,6548.000000,6537.000000,410.000000,
read,4,8072.000000,6660.000000,6617.000000,463.000000,
read,4,8042.000000,6516.000000,7101.000000,459.000000,
read,4,8090.000000,6577.000000,6656.000000,439.000000,
read,4,8072.000000,6633.000000,6530.000000,434.000000,
read,4,8083.000000,6212.000000,6654.000000,414.000000,
read,4,8077.000000,6422.000000,6669.000000,460.000000,
read,4,8082.000000,6396.000000,7047.000000,458.000000,
read,4,8068.000000,6701.000000,6496.000000,456.000000,
read,4,8074.000000,6550.000000,6537.000000,434.000000,
read,4,8072.000000,6368.000000,6584.000000,436.000000,
read,4,8082.000000,6449.000000,7060.000000,435.000000,
read,4,8103.000000,6355.000000,6464.000000,455.000000,
read,4,8092.000000,6795.000000,6634.000000,463.000000,
read,4,8080.000000,6375.000000,6880.000000,450.000000,
read,4,8075.000000,6358.000000,6590.000000,422.000000,
read,4,8108.000000,6351.000000,6580.000000,444.000000,
read,4,8073.000000,6622.000000,6496.000000,450.000000,
read,4,8048.000000,6595.000000,6511.000000,418.000000,
read,4,8078.000000,6296.000000,6519.000000,423.000000,
read,4,8086.000000,6383.000000,6815.000000,464.000000,
read,4,8061.000000,6309.000000,7206.000000,429.000000,
read,4,8071.000000,6624.000000,6545.000000,422.000000,
read,4,8102.000000,6563.000000,6498.000000,447.000000,
read,4,8083.000000,6498.000000,6599.000000,441.000000,
read,4,8080.000000,6689.000000,6545.000000,437.000000,
read,4,8087.000000,6819.000000,6506.000000,438.000000,
read,4,8089.000000,6555.000000,6602.000000,410.000000,
read,4,8052.000000,6496.000000,6811.000000,474.000000,
read,4,8083.000000,6388.000000,6753.000000,447.000000,
read,4,8069.000000,6622.000000,7184.000000,418.000000,
read,4,8082.000000,6619.000000,6763.000000,461.000000,
read,4,8103.000000,6590.000000,6412.000000,424.000000,
read,4,8105.000000,6677.000000,7204.000000,435.000000,
read,4,8100.000000,6692.000000,6696.000000,448.000000,
read,4,8096.000000,6794.000000,7071.000000,458.000000,
read,4,8095.000000,6895.000000,6636.000000,431.000000,
read,4,8070.000000,6631.000000,6680.000000,443.000000,
read,4,8053.000000,6463.000000,6768.000000,434.000000,
read,4,8086.000000,6592.000000,6553.000000,464.000000,
read,4,8106.000000,6601.000000,6540.000000,445.000000,
read,4,8064.000000,6638.000000,6644.000000,440.000000,
read,4,8061.000000,6487.000000,6502.000000,471.000000,
read,4,8088.000000,6655.000000,6709.000000,438.000000,
read,4,8083.000000,6889.000000,6624.000000,451.000000,
read,4,8057.000000,6420.000000,6526.000000,459.000000,
read,4,8081.000000,6354.000000,6511.000000,465.000000,
read,4,8097.000000,6299.000000,6590.000000,444.000000,
read,4,8066.000000,6579.000000,6731.000000,449.000000,
read,4,8072.000000,6375.000000,7238.000000,415.000000,
read,4,8071.000000,6454.000000,6665.000000,454.000000,
read,4,8098.000000,6312.000000,6607.000000,470.000000,
read,4,8056.000000,6725.000000,6519.000000,443.000000,
read,4,8055.000000,6721.000000,6686.000000,468.000000,
read,4,8088.000000,6511.000000,6518.000000,429.000000,
read,4,8087.000000,6375.000000,6567.000000,427.000000,
read,4,8100.000000,6426.000000,6588.000000,457.000000,
read,4,8052.000000,6338.000000,6497.000000,456.000000,
read,4,8081.000000,6713.000000,6642.000000,442.000000,
read,4,8108.000000,6972.000000,6524.000000,443.000000,
read,4,8089.000000,6434.000000,6537.000000,428.000000,
read,4,8079.000000,6785.000000,6564.000000,459.000000,
read,4,8093.000000,6634.000000,6638.000000,427.000000,
read,4,8078.000000,6508.000000,7081.000000,438.000000,
read,4,8087.000000,6518.000000,7223.000000,444.000000,
read,4,8082.000000,6393.000000,6555.000000,423.000000,
read,4,8128.000000,6581.000000,6796.000000,459.000000,
read,4,8100.000000,6290.000000,6660.000000,456.000000,
read,4,8054.000000,6799.000000,6627.000000,425.000000,
read,4,8081.000000,6546.000000,6537.000000,428.000000,
read,4,8096.000000,6840.000000,6739.000000,420.000000,
read,4,8080.000000,6420.000000,6655.000000,458.000000,
read,4,8078.000000,6362.000000,6505.000000,439.000000,
read,4,8059.000000,6654.000000,6805.000000,499.000000,
read,4,8068.000000,6488.000000,6703.000000,438.000000,
read,4,8054.000000,6378.000000,6501.000000,435.000000,
read,4,8071.000000,6367.000000,6880.000000,447.000000,
read,4,8051.000000,6505.000000,7294.000000,445.000000,
read,4,8080.000000,6398.000000,6558.000000,458.000000,
read,4,8095.000000,6759.000000,6497.000000,462.000000,
read,4,8065.000000,6697.000000,6652.000000,432.000000,
read,4,8074.000000,6490.000000,6508.000000,443.000000,
read,4,8078.000000,6549.000000,6649.000000,422.000000,
read,4,8072.000000,6342.000000,6873.000000,458.000000,
read,4,8054.000000,6411.000000,6501.000000,461.000000,
read,4,8089.000000,6439.000000,6668.000000,442.000000,
read,4,8085.000000,6590.000000,6503.000000,450.000000,
read,4,8088.000000,6666.000000,6474.000000,438.000000,
read,4,8086.000000,6692.000000,6674.000000,431.000000,
read,4,8074.000000,12938.000000,6493.000000,471.000000,
read,4,8136.000000,6776.000000,6665.000000,449.000000,
read,4,8125.000000,6543.000000,7060.000000,425.000000,
read,4,8061.000000,6478.000000,6610.000000,445.000000,
read,4,8093.000000,6733.000000,6541.000000,434.000000,
read,4,8098.000000,6481.000000,6663.000000,442.000000,
read,4,8086.000000,6729.000000,6950.000000,464.000000,
read,4,8079.000000,6453.000000,6510.000000,445.000000,
read,4,8105.000000,6645.000000,6598.000000,442.000000,
read,4,20745.000000,6670.000000,6799.000000,433.000000,
read,4,8285.000000,6431.000000,6518.000000,420.000000,
read,4,22754.000000,6415.000000,6642.000000,461.000000,
read,4,8856.000000,6366.000000,6663.000000,459.000000,
read,4,12616.000000,6504.000000,6720.000000,459.000000,
read,4,8060.000000,6762.000000,7043.000000,437.000000,
read,4,8067.000000,6483.000000,6570.000000,446.000000,
read,4,8066.000000,6757.000000,7186.000000,462.000000,
read,4,8091.000000,6584.000000,6520.000000,432.000000,
read,4,8044.000000,6547.000000,6582.000000,437.000000,
read,4,8050.000000,6698.000000,6631.000000,447.000000,
read,4,8095.000000,6532.000000,6542.000000,414.000000,
read,4,8092.000000,6368.000000,6638.000000,450.000000,
read,4,8095.000000,6438.000000,6551.000000,451.000000,
read,4,8066.000000,6499.000000,6640.000000,432.000000,
read,4,8082.000000,6432.000000,6571.000000,421.000000,
read,4,8089.000000,6228.000000,6529.000000,448.000000,
read,4,8078.000000,6882.000000,6526.000000,444.000000,
read,4,8069.000000,6677.000000,6639.000000,449.000000,
read,4,8080.000000,6590.000000,6523.000000,438.000000,
read,4,8091.000000,6417.000000,6531.000000,414.000000,
read,4,8049.000000,6533.000000,7052.000000,442.000000,
read,4,8087.000000,6630.000000,6705.000000,444.000000,
read,4,8117.000000,6850.000000,6496.000000,428.000000,
read,4,8083.000000,6823.000000,6685.000000,459.000000,
read,4,8069.000000,6616.000000,6784.000000,459.000000,
read,4,8075.000000,6401.000000,6520.000000,448.000000,
read,4,8087.000000,6693.000000,6561.000000,439.000000,
read,4,8085.000000,6454.000000,7084.000000,431.000000,
read,4,8058.000000,6478.000000,6534.000000,446.000000,
read,4,8085.000000,6534.000000,6570.000000,440.000000,
read,4,8111.000000,6656.000000,6527.000000,426.000000,
read,4,8100.000000,6551.000000,6393.000000,432.000000,
read,4,8082.000000,6441.000000,6535.000000,453.000000,
read,4,8094.000000,6397.000000,6661.000000,424.000000,
read,4,8089.000000,6655.000000,7207.000000,456.000000,
read,4,8068.000000,6414.000000,6492.000000,455.000000,
read,4,8049.000000,6393.000000,6572.000000,409.000000,
read,4,8083.000000,6709.000000,6650.000000,433.000000,
read,4,8078.000000,6656.000000,6645.000000,432.000000,
read,4,8072.000000,6790.000000,6615.000000,434.000000,
read,4,8057.000000,6812.000000,7155.000000,453.000000,
read,4,8087.000000,6299.000000,6724.000000,413.000000,
read,4,8095.000000,6596.000000,6619.000000,435.000000,
read,4,8078.000000,6411.000000,6524.000000,450.000000,
read,4,8053.000000,6443.000000,6597.000000,431.000000,
read,4,8098.000000,6655.000000,6639.000000,428.000000,
read,4,8065.000000,6421.000000,6607.000000,465.000000,
read,4,8076.000000,6396.000000,6542.000000,459.000000,
read,4,8064.000000,6816.000000,7111.000000,422.000000,
read,4,8125.000000,6474.000000,6621.000000,456.000000,
read,4,8086.000000,6769.000000,7131.000000,441.000000,
read,4,8069.000000,6864.000000,6564.000000,458.000000,
read,4,8072.000000,6399.000000,6598.000000,449.000000,
read,4,8095.000000,6471.000000,6804.000000,428.000000,
read,4,8085.000000,6462.000000,6556.000000,441.000000,
read,4,8078.000000,6585.000000,6682.000000,432.000000,
read,4,8070.000000,6853.000000,6680.000000,437.000000,
read,4,8094.000000,6339.000000,6701.000000,461.000000,
read,4,8079.000000,6676.000000,7345.000000,464.000000,
read,4,8047.000000,6601.000000,6525.000000,432.000000,
read,4,8057.000000,6261.000000,6534.000000,428.000000,
read,4,8077.000000,6413.000000,6597.000000,444.000000,
read,4,8113.000000,6499.000000,7089.000000,441.000000,
read,4,8047.000000,6637.000000,6589.000000,439.000000,
read,4,8099.000000,6504.000000,6509.000000,450.000000,
read,4,8083.000000,6310.000000,6692.000000,439.000000,
read,4,8085.000000,6833.000000,6707.000000,415.000000,
read,4,8071.000000,6461.000000,6621.000000,446.000000,
read,4,8084.000000,6450.000000,6640.000000,443.000000,
read,4,8104.000000,6579.000000,6594.000000,440.000000,
read,4,8062.000000,6501.000000,6512.000000,436.000000,
read,4,8077.000000,6345.000000,6727.000000,421.000000,
read,4,8097.000000,6377.000000,6633.000000,461.000000,
read,4,8078.000000,6382.000000,6897.000000,456.000000,
read,4,8083.000000,6739.000000,6504.000000,437.000000,
read,4,8046.000000,6759.000000,7073.000000,440.000000,
read,4,8070.000000,6748.000000,7263.000000,451.000000,
read,4,8086.000000,6700.000000,6860.000000,430.000000,
read,4,8075.000000,6729.000000,6681.000000,458.000000,
read,4,8070.000000,6661.000000,6827.000000,455.000000,
read,4,8100.000000,6353.000000,6558.000000,423.000000,
read,4,8094.000000,6717.000000,6702.000000,428.000000,
read,4,8077.000000,6475.000000,6522.000000,424.000000,
read,4,8063.000000,6569.000000,6579.000000,460.000000,
read,4,8064.000000,6432.000000,6816.000000,464.000000,
read,4,8109.000000,6421.000000,6589.000000,422.000000,
read,4,8082.000000,6215.000000,6646.000000,448.000000,
read,4,8064.000000,6503.000000,6530.000000,448.000000,
read,4,8110.000000,6598.000000,6509.000000,455.000000,
read,4,8083.000000,6799.000000,7103.000000,461.000000,
read,4,8078.000000,6562.000000,7293.000000,461.000000,
read,4,8054.000000,6458.000000,6484.000000,446.000000,
read,4,8105.000000,6310.000000,6668.000000,430.000000,
read,4,8088.000000,6506.000000,6500.000000,448.000000,
read,4,8073.000000,6550.000000,6645.000000,454.000000,
read,4,8103.000000,6690.000000,6808.000000,455.000000,
read,4,8077.000000,6436.000000,6569.000000,449.000000,
read,4,8076.000000,6606.000000,6613.000000,440.000000,
read,4,8055.000000,6712.000000,6659.000000,435.000000,
read,4,8089.000000,6333.000000,6671.000000,430.000000,
read,4,8085.000000,6304.000000,6662.000000,451.000000,
read,4,8099.000000,6560.000000,6822.000000,450.000000,
